User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_1010,Nissan Leaf,50,Station_172,New York,12/02/2024 1:00,12/02/2024 2:40,69.87454798,2.014628042,16.51045962,6.585619842,Morning,Saturday,40.28184348,72.00903872,245.0759176,2.773001448,4,Level 2,Casual Driver
User_1011,Tesla Model 3,100,Station_109,New York,12/02/2024 2:00,12/02/2024 4:46,10.43167346,3.313162432,31.3920766,38.60614036,Morning,Saturday,47.66326224,72.19157526,227.1388394,5.443960406,7,Level 2,Commuter
User_1012,Chevy Bolt,50,Station_354,Los Angeles,12/02/2024 3:00,12/02/2024 3:42,46.53802192,3.427368711,7.195331906,34.71146141,Morning,Tuesday,78.59233356,82.77998846,150.6524302,29.3738464,3,DC Fast Charger,Casual Driver
User_1013,Hyundai Kona,50,Station_469,Los Angeles,12/02/2024 4:00,12/02/2024 7:35,53.20639355,3.949096249,47.6337105,33.42375184,Night,Saturday,82.90492657,91.60329877,146.6815117,11.39372419,2,Level 1,Long-Distance Traveler
User_1014,Tesla Model 3,62,Station_184,New York,12/02/2024 5:00,12/02/2024 7:40,,1.088667745,43.48715172,21.46562099,Evening,Thursday,30.42747489,87.87726917,271.7483435,-9.554706672,4,Level 2,Long-Distance Traveler
User_1015,Chevy Bolt,50,Station_439,San Francisco,12/02/2024 6:00,12/02/2024 7:04,26.967931,2.73525316,15.82216479,28.82201205,Evening,Tuesday,71.87974605,94.00550825,114.816433,39.7740299,6,Level 1,Long-Distance Traveler
User_1016,Tesla Model 3,62,Station_368,Los Angeles,12/02/2024 7:00,12/02/2024 7:50,68.51919497,2.362047175,48.58917821,33.00482798,Afternoon,Sunday,68.45975335,92.96713397,77.70809038,-2.269679113,2,Level 2,Long-Distance Traveler
User_1017,Hyundai Kona,100,Station_471,Houston,12/02/2024 8:00,12/02/2024 9:33,71.70850688,5.444091596,38.79607655,37.09584883,Afternoon,Saturday,12.2234232,77.41334734,181.0891261,2.616126227,7,Level 1,Casual Driver
User_1018,Hyundai Kona,50,Station_198,Chicago,12/02/2024 9:00,12/02/2024 11:04,79.24854612,1.773718519,33.00513138,13.89096924,Morning,Friday,51.37788921,73.60900224,252.8396285,12.53619017,0.814314492,Level 1,Casual Driver
User_1019,Nissan Leaf,157.5757789,Station_371,Los Angeles,12/02/2024 10:00,12/02/2024 13:29,34.14920012,3.975565377,48.76630369,13.07791792,Evening,Saturday,33.90897268,92.75470184,257.463752,19.73089265,5,DC Fast Charger,Commuter
User_1020,BMW i3,86.09247991,Station_373,New York,12/02/2024 11:00,12/02/2024 12:03,66.70625111,2.834311568,25.29064495,9.156859453,Afternoon,Monday,44.01342984,99.68968983,142.0756472,31.48873207,6,Level 1,Casual Driver
User_1021,Tesla Model 3,62,Station_461,San Francisco,12/02/2024 12:00,12/02/2024 14:30,30.77354813,3.097914083,49.7517969,13.85136957,Afternoon,Friday,2.481152833,83.48486936,234.7466037,12.80735255,1,Level 2,Long-Distance Traveler
User_1022,Tesla Model 3,50,Station_497,Chicago,12/02/2024 13:00,12/02/2024 16:12,24.15578156,2.30271121,4.784146663,13.89640731,Evening,Friday,47.69074548,75.97116089,289.8469968,23.40301453,0,DC Fast Charger,Commuter
User_1023,Chevy Bolt,62,Station_87,Los Angeles,12/02/2024 14:00,12/02/2024 14:44,10.34760669,3.318475749,9.391635794,39.77677752,Morning,Friday,42.65534254,79.51109044,40.13576623,37.46270649,7,Level 2,Commuter
User_1024,Hyundai Kona,62,Station_201,San Francisco,12/02/2024 15:00,12/02/2024 17:29,26.30453466,3.584508026,49.88918288,9.562222233,Afternoon,Thursday,52.29889078,71.43642103,97.81842384,31.42190014,3,DC Fast Charger,Commuter
User_1025,Tesla Model 3,85,Station_337,San Francisco,12/02/2024 16:00,12/02/2024 18:05,26.73032004,0.668707847,12.95372765,26.76438553,Morning,Thursday,83.74328835,88.14544589,131.397521,-4.604987943,1,DC Fast Charger,Commuter
User_1026,Hyundai Kona,50,Station_322,San Francisco,12/02/2024 17:00,12/02/2024 17:35,48.61478557,3.691287396,22.06888373,31.49966171,Evening,Saturday,82.44163028,23.03568088,50.13444434,11.90873369,0,Level 1,Casual Driver
User_1027,Tesla Model 3,85,Station_275,New York,12/02/2024 18:00,12/02/2024 20:18,1.330225739,1.338040327,23.29288532,11.81086325,Evening,Tuesday,86.16287277,89.9660474,324.5247972,-3.943574146,0,Level 1,Commuter
User_1028,Nissan Leaf,85,Station_211,Houston,12/02/2024 19:00,12/02/2024 21:06,44.01595166,1.324310297,38.10527791,32.93537303,Afternoon,Saturday,73.34621767,78.15992983,78.11937778,5.879536154,5,Level 2,Casual Driver
User_1029,BMW i3,85,Station_391,San Francisco,12/02/2024 20:00,12/02/2024 21:01,18.43394631,1.615459296,22.32469711,10.40611262,Afternoon,Saturday,53.51757086,95.64661186,104.3757895,30.51992151,2,Level 2,Commuter
User_1030,Tesla Model 3,62,Station_118,Chicago,12/02/2024 21:00,13/02/2024 0:29,37.70311872,2.734672708,34.72246309,24.67286655,Evening,Saturday,46.5621884,52.4572272,274.4585098,6.672766414,5,Level 1,Casual Driver
User_1031,Hyundai Kona,100,Station_191,Los Angeles,12/02/2024 22:00,12/02/2024 23:52,56.19836617,0.182479567,40.72369853,19.62083618,Morning,Sunday,56.02945617,65.41417062,39.67918933,34.05934132,1,Level 2,Casual Driver
User_1032,Nissan Leaf,85,Station_42,Chicago,12/02/2024 23:00,13/02/2024 2:05,73.27597597,1.487210878,23.3245731,23.61457792,Morning,Monday,78.60317583,21.88022094,,31.14774377,7,Level 2,Long-Distance Traveler
User_1033,Tesla Model 3,100,Station_42,New York,13/02/2024 0:00,13/02/2024 2:27,76.8924001,7.635144759,10.44614576,39.79452835,Night,Friday,7.174271255,101.844422,226.3948948,32.88270217,2,Level 1,Casual Driver
User_1034,Chevy Bolt,75,Station_315,New York,13/02/2024 1:00,13/02/2024 4:41,23.92505033,1.628740264,42.92910574,21.82808777,Evening,Wednesday,69.67036363,52.63858939,219.7547159,38.26084883,1,DC Fast Charger,Commuter
User_1035,BMW i3,50,Station_276,Chicago,13/02/2024 2:00,13/02/2024 3:48,50.48944003,0.720143902,42.78738815,15.83807579,Afternoon,Sunday,65.93591222,62.63636323,221.5917884,29.59518796,0,Level 1,Commuter
User_1036,Tesla Model 3,60.65969098,Station_329,Houston,13/02/2024 3:00,13/02/2024 4:47,66.09153403,1.272887206,37.60056306,14.80646804,Evening,Tuesday,42.30136724,70.72631713,167.6635291,9.953924429,1.719888608,Level 2,Casual Driver
User_1037,Nissan Leaf,62,Station_17,New York,13/02/2024 4:00,13/02/2024 6:56,6.91842374,5.505495842,49.06109056,9.213901142,Afternoon,Tuesday,24.66584338,70.79175612,196.3466414,26.20353852,1,DC Fast Charger,Casual Driver
User_1038,Chevy Bolt,100,Station_283,New York,13/02/2024 5:00,13/02/2024 7:16,,1.582227078,46.92222429,23.95433916,Morning,Friday,65.78901523,63.28981307,161.6364446,0.969888424,3,Level 1,Casual Driver
User_1039,Nissan Leaf,85,Station_431,Chicago,13/02/2024 6:00,13/02/2024 8:35,61.03806279,1.993768396,41.54944192,35.55107475,Afternoon,Tuesday,33.06564163,56.79590135,95.52858246,27.05552815,5,DC Fast Charger,Casual Driver
User_1040,Nissan Leaf,85,Station_258,New York,13/02/2024 7:00,13/02/2024 7:44,64.22961964,2.129584267,18.16262903,14.83104278,Night,Friday,83.32298245,83.79553659,171.2240954,14.38609316,2,Level 2,Long-Distance Traveler
User_1041,Chevy Bolt,50,Station_63,Houston,13/02/2024 8:00,13/02/2024 10:43,44.88676331,2.041257191,28.9773945,7.093616315,Morning,Tuesday,81.95826164,70.54283762,184.6899633,22.75372165,7,DC Fast Charger,Long-Distance Traveler
User_1042,Nissan Leaf,100,Station_62,Houston,13/02/2024 9:00,13/02/2024 10:42,58.94085857,3.205348493,43.7022121,37.33339445,Night,Saturday,82.3603313,92.03577294,81.18290074,19.45757653,6,Level 2,Long-Distance Traveler
User_1043,Chevy Bolt,109.7951283,Station_100,Houston,13/02/2024 10:00,13/02/2024 12:10,10.03981781,1.302941969,,26.59423983,Evening,Monday,35.98360523,70.68328884,81.8210813,35.14516183,2,Level 1,Long-Distance Traveler
User_1044,Tesla Model 3,100,Station_19,Los Angeles,13/02/2024 11:00,13/02/2024 13:07,17.5349313,3.71845602,7.635488881,26.11611064,Afternoon,Sunday,89.91469897,73.00742421,89.80286253,-4.384463546,4,DC Fast Charger,Long-Distance Traveler
User_1045,Chevy Bolt,85,Station_17,Houston,13/02/2024 12:00,13/02/2024 15:15,29.75838484,2.155244183,29.38504741,20.06533023,Morning,Sunday,10.81390545,36.54836012,51.2023181,-1.353331502,1,DC Fast Charger,Casual Driver
User_1046,Chevy Bolt,75,Station_325,Houston,13/02/2024 13:00,13/02/2024 13:55,69.59647496,2.339041996,14.86068898,38.12949571,Afternoon,Tuesday,60.63891762,73.00925296,288.9795541,73.16958797,6,DC Fast Charger,Long-Distance Traveler
User_1047,BMW i3,75,Station_423,Los Angeles,13/02/2024 14:00,13/02/2024 17:59,49.93390136,1.108622613,37.93422822,28.28648184,Night,Sunday,121.8472807,52.83474145,56.71088772,27.00972096,2,Level 2,Long-Distance Traveler
User_1048,Chevy Bolt,75,Station_466,San Francisco,13/02/2024 15:00,13/02/2024 17:01,14.49216024,3.889259235,41.37791076,16.38466732,Morning,Tuesday,42.78718946,51.76174547,97.05879325,25.00227373,3,Level 1,Casual Driver
User_1049,Chevy Bolt,85,Station_373,New York,13/02/2024 16:00,13/02/2024 18:34,38.40940163,2.497573371,22.1160201,19.82676712,Night,Wednesday,10.81904021,56.53710031,,-3.613335904,2,Level 1,Casual Driver
User_1050,Tesla Model 3,100,Station_246,Houston,13/02/2024 17:00,13/02/2024 20:28,8.234584116,0.90499338,43.81287256,8.682242515,Morning,Sunday,23.35890824,97.66158482,298.7188568,38.56896076,3,Level 2,Commuter
User_1051,BMW i3,75,Station_251,New York,13/02/2024 18:00,13/02/2024 19:42,34.86162084,3.470197296,4.940614327,24.30133396,Evening,Monday,47.9790092,69.99654315,155.7331381,35.40159928,3,DC Fast Charger,Commuter
User_1052,Hyundai Kona,62,Station_455,Chicago,13/02/2024 19:00,13/02/2024 21:32,57.927466,1.715470322,,31.53614328,Evening,Sunday,67.64590144,78.30737957,59.42702468,34.65741815,5,Level 2,Commuter
User_1053,Tesla Model 3,50,Station_81,New York,13/02/2024 20:00,13/02/2024 21:22,49.40924273,2.879314248,34.0148546,38.92015133,Afternoon,Saturday,75.98838195,84.93627488,274.9805426,-7.571738422,5,Level 2,Long-Distance Traveler
User_1054,Tesla Model 3,50,Station_39,Los Angeles,13/02/2024 21:00,14/02/2024 0:33,9.980781528,1.853695822,33.33300433,21.09500367,Night,Monday,35.85159555,67.58411099,30.4325459,37.80504813,5,Level 1,Casual Driver
User_1055,Hyundai Kona,62,Station_36,New York,13/02/2024 22:00,14/02/2024 1:36,29.05244638,2.947798349,15.96353292,7.677142064,Night,Sunday,25.84533571,90.97337818,195.6208581,-1.973925722,4,Level 2,Commuter
User_1056,Chevy Bolt,75,Station_424,New York,13/02/2024 23:00,14/02/2024 2:47,42.09423335,1.001725539,6.310026488,3.668584746,Morning,Monday,51.67969008,95.8111296,103.2799868,30.72225711,0,DC Fast Charger,Commuter
User_1057,Nissan Leaf,75,Station_429,New York,14/02/2024 0:00,14/02/2024 1:47,45.76954763,0.957052251,17.40052664,14.0233375,Evening,Sunday,30.74085826,81.84510964,,1.260950692,4,Level 2,Long-Distance Traveler
User_1058,BMW i3,75,Station_388,San Francisco,14/02/2024 1:00,14/02/2024 3:01,53.71328701,0.891460803,18.62297647,29.02733721,Afternoon,Tuesday,49.92314429,56.18148263,36.42403857,23.7636599,4,Level 2,Commuter
User_1059,Nissan Leaf,55.81669376,Station_486,San Francisco,14/02/2024 2:00,14/02/2024 5:35,66.40550757,3.02669269,39.85618959,35.47430758,Evening,Thursday,15.55736235,78.84999628,61.61189403,33.78521651,0,Level 2,Casual Driver
User_1060,Hyundai Kona,85,Station_409,Chicago,14/02/2024 3:00,14/02/2024 4:57,11.4569123,3.507587027,18.90537283,27.02672902,Night,Tuesday,89.11032954,51.82133563,99.80803124,15.44221214,2,DC Fast Charger,Casual Driver
User_1061,Tesla Model 3,100,Station_197,Los Angeles,14/02/2024 4:00,14/02/2024 4:42,75.5709645,2.574452232,21.51246492,5.985014837,Afternoon,Friday,32.74760816,57.68229025,281.3132044,13.41284737,4,Level 2,Commuter
User_1062,Tesla Model 3,50,Station_158,New York,14/02/2024 5:00,14/02/2024 6:12,44.36125628,2.869620127,3.918655771,6.979177241,Evening,Sunday,72.82160527,64.59866868,63.03242622,39.93747558,7,Level 1,Casual Driver
User_1063,BMW i3,62,Station_204,New York,14/02/2024 6:00,14/02/2024 7:45,28.2530314,0.908635385,30.00242931,12.17243015,Evening,Wednesday,77.2337354,82.60953926,151.4129324,1.940753851,4.023079649,Level 2,Commuter
User_1064,Tesla Model 3,100,Station_196,New York,14/02/2024 7:00,14/02/2024 8:20,39.48883107,0.858458512,16.37151607,27.76749946,Morning,Monday,26.68552227,90.02467733,250.8122635,35.74915476,7,Level 2,Commuter
User_1065,Tesla Model 3,75,Station_216,New York,14/02/2024 8:00,14/02/2024 8:48,25.36585765,0.560018539,37.58308955,7.143473729,Morning,Friday,22.4745677,72.91954281,,24.90608898,6,Level 1,Casual Driver
User_1066,BMW i3,62,Station_285,San Francisco,14/02/2024 9:00,14/02/2024 11:58,69.21096127,2.286994124,28.75662025,5.550899029,Night,Saturday,27.766056,55.46322428,66.20030824,11.88893396,5,Level 1,Casual Driver
User_1067,BMW i3,45.8159872,Station_457,Chicago,14/02/2024 10:00,14/02/2024 12:31,34.60220459,2.518838903,5.579750455,29.23900984,Evening,Friday,21.24479174,73.43628023,155.1842358,5.097228918,6,Level 1,Long-Distance Traveler
User_1068,Hyundai Kona,62,Station_196,Houston,14/02/2024 11:00,14/02/2024 11:53,40.78700348,3.431847203,11.03185075,22.86464784,Morning,Thursday,68.76134194,55.14615868,159.6155014,-0.658493238,3,Level 1,Long-Distance Traveler
User_1069,Tesla Model 3,62,Station_307,Los Angeles,14/02/2024 12:00,14/02/2024 12:55,21.87125329,0.572000126,10.60205634,25.98727687,Evening,Sunday,44.91946616,53.74660429,296.5755523,33.40477344,1,Level 1,Commuter
User_1070,Tesla Model 3,75,Station_152,New York,14/02/2024 13:00,14/02/2024 16:22,47.23207084,3.643773934,42.96030719,37.90032642,Afternoon,Monday,12.43408226,68.06083094,208.8156046,10.73912307,2,Level 1,Casual Driver
User_1071,Hyundai Kona,62,Station_14,Chicago,14/02/2024 14:00,14/02/2024 17:05,,2.87760439,18.56004568,13.93043686,Evening,Tuesday,64.48728318,150.7881071,246.1538642,28.10055488,5,DC Fast Charger,Commuter
User_1072,Chevy Bolt,82.66681121,Station_325,Houston,14/02/2024 15:00,14/02/2024 17:29,18.79049305,1.639131351,38.26182989,39.51619105,Evening,Monday,41.7717522,67.06652609,,-2.736637604,3,Level 2,Long-Distance Traveler
User_1073,Chevy Bolt,100,Station_146,Chicago,14/02/2024 16:00,14/02/2024 17:51,47.28525433,0.658087148,3.602939856,11.96655487,Night,Wednesday,64.56614544,63.95523978,295.2142782,-3.667359715,1,DC Fast Charger,Commuter
User_1074,Chevy Bolt,62,Station_426,San Francisco,14/02/2024 17:00,14/02/2024 19:09,30.16557066,1.172452645,21.34393648,27.38847364,Afternoon,Monday,77.60389703,58.55293988,185.5529649,37.22247845,5,DC Fast Charger,Casual Driver
User_1075,Hyundai Kona,85,Station_57,Houston,14/02/2024 18:00,14/02/2024 21:06,34.89511327,1.603396901,4.881436199,33.67501827,Afternoon,Friday,61.53265078,89.00103781,269.88834,-6.428742353,1,Level 1,Casual Driver
User_1076,Tesla Model 3,100,Station_211,Chicago,14/02/2024 19:00,14/02/2024 19:46,54.96447202,3.522937607,41.40704557,38.77291672,Morning,Friday,19.82642791,92.77652025,141.4683096,39.53379889,3,Level 2,Long-Distance Traveler
User_1077,Hyundai Kona,50,Station_268,San Francisco,14/02/2024 20:00,14/02/2024 21:37,74.7858194,1.678513518,36.55346728,31.30213529,Afternoon,Tuesday,37.3671233,98.55545615,245.5974515,21.37928832,7,DC Fast Charger,Commuter
User_1078,Hyundai Kona,75,Station_210,Chicago,14/02/2024 21:00,14/02/2024 22:13,34.79054782,1.813883272,23.21525779,31.8011366,Night,Tuesday,42.67037445,75.69609265,247.7485505,17.24178715,5,Level 2,Commuter
User_1079,Chevy Bolt,75,Station_17,Chicago,14/02/2024 22:00,14/02/2024 23:30,69.13309025,3.007672884,10.70555783,17.38741683,Morning,Tuesday,28.90301664,78.3486222,91.55117127,3.442904171,2,Level 2,Casual Driver
User_1080,Nissan Leaf,78.43167082,Station_286,Houston,14/02/2024 23:00,15/02/2024 1:32,38.08536377,1.949003681,1.654937068,15.63165131,Evening,Saturday,11.83050192,97.6297836,135.7109313,-5.9392058,7,Level 1,Long-Distance Traveler
User_1081,Tesla Model 3,50,Station_344,San Francisco,15/02/2024 0:00,15/02/2024 2:02,27.75274592,0.903865802,31.65589628,17.09071969,Afternoon,Sunday,24.84363201,87.93733108,265.6948969,34.02288007,1,Level 2,Casual Driver
User_1082,Chevy Bolt,85,Station_203,New York,15/02/2024 1:00,15/02/2024 4:45,41.65484517,0.14002999,11.10912556,33.38775732,Evening,Wednesday,90.93158953,52.84209945,111.8625958,13.07305645,2.931420755,DC Fast Charger,Casual Driver
User_1083,Nissan Leaf,85,Station_99,Los Angeles,15/02/2024 2:00,15/02/2024 3:43,35.3868254,2.307793619,44.8489905,38.40350412,Morning,Saturday,34.63530076,54.26589121,286.8353638,-7.643423793,7,DC Fast Charger,Long-Distance Traveler
User_1084,Nissan Leaf,85,Station_279,Houston,15/02/2024 3:00,15/02/2024 6:02,68.56767861,1.558203166,16.475471,24.53486846,Afternoon,Saturday,68.27370384,93.5739471,92.04491203,-9.831678296,2,Level 1,Casual Driver
User_1085,BMW i3,106.8205569,Station_209,San Francisco,15/02/2024 4:00,15/02/2024 5:36,,2.215140723,38.96856372,6.563206185,Morning,Saturday,18.33631619,86.0444444,30.64930652,17.77514758,6,DC Fast Charger,Commuter
User_1086,Tesla Model 3,50,Station_129,Chicago,15/02/2024 5:00,15/02/2024 7:20,36.46547334,1.209165867,37.86028499,9.94150946,Morning,Monday,21.02346997,82.17941382,56.42945115,36.15182985,1,Level 1,Commuter
User_1087,Nissan Leaf,100,Station_335,San Francisco,15/02/2024 6:00,15/02/2024 6:31,44.64048953,1.19665507,,17.65872598,Afternoon,Thursday,32.30261967,69.57745988,294.7568521,-6.264891955,6,DC Fast Charger,Commuter
User_1088,Chevy Bolt,50,Station_288,Los Angeles,15/02/2024 7:00,15/02/2024 8:58,40.27163575,2.692912126,49.56638058,25.54888945,Afternoon,Sunday,21.82670357,67.99820231,156.48543,33.79134237,2,DC Fast Charger,Casual Driver
User_1089,BMW i3,62,Station_252,Los Angeles,15/02/2024 8:00,15/02/2024 11:26,34.43336364,0.680251048,34.17197973,12.64595746,Morning,Monday,77.30425197,54.73637427,265.8371724,22.20619601,3,Level 1,Long-Distance Traveler
User_1090,Tesla Model 3,50,Station_265,New York,15/02/2024 9:00,15/02/2024 12:47,,0.94214313,15.41528226,31.47293151,Night,Tuesday,21.38995725,70.3751646,266.5930255,20.7801469,3,Level 2,Long-Distance Traveler
User_1091,Hyundai Kona,85,Station_271,New York,15/02/2024 10:00,15/02/2024 10:55,18.56138593,1.576073582,,7.251346809,Afternoon,Wednesday,28.79944164,51.48425861,397.8180926,26.20337407,1,Level 1,Long-Distance Traveler
User_1092,Chevy Bolt,75,Station_412,Los Angeles,15/02/2024 11:00,15/02/2024 14:49,59.79776909,2.122151383,14.56492942,22.93421502,Morning,Saturday,28.18918546,96.02650743,276.2253768,-0.635147614,4,Level 2,Long-Distance Traveler
User_1093,Nissan Leaf,75,Station_408,Houston,15/02/2024 12:00,15/02/2024 14:08,59.76831247,3.253943971,35.05498942,39.29790891,Evening,Monday,81.95499699,59.94650611,166.3327651,18.16464336,2,Level 2,Long-Distance Traveler
User_1094,Nissan Leaf,62,Station_188,Houston,15/02/2024 13:00,15/02/2024 13:56,36.70152016,1.872489738,19.12193264,5.555604763,Evening,Sunday,26.34819844,95.16288707,49.55082743,30.28584754,6.454001345,Level 1,Casual Driver
User_1095,Chevy Bolt,62,Station_419,Chicago,15/02/2024 14:00,15/02/2024 15:58,10.23177592,2.686784976,44.95562495,36.64488957,Afternoon,Friday,58.94811868,54.51620685,112.0138671,-3.823803069,5,Level 1,Long-Distance Traveler
User_1096,Nissan Leaf,100,Station_214,New York,15/02/2024 15:00,15/02/2024 17:55,24.23053686,0.934010481,7.757341318,23.52913872,Afternoon,Sunday,17.6959755,75.49959139,171.9916019,4.97528595,5,Level 1,Commuter
User_1097,BMW i3,85,Station_283,Chicago,15/02/2024 16:00,15/02/2024 19:31,21.70612433,2.505103104,47.97954498,8.123500316,Evening,Saturday,17.07569176,94.51115567,169.8323958,18.7488221,5,Level 2,Casual Driver
User_1098,Tesla Model 3,85,Station_211,New York,15/02/2024 17:00,15/02/2024 17:30,57.8962718,1.733814614,10.41164634,23.08515639,Morning,Sunday,53.19306375,96.33954228,101.5541016,23.90632005,5,Level 2,Commuter
User_1099,BMW i3,85,Station_365,Los Angeles,15/02/2024 18:00,15/02/2024 21:38,35.17106494,1.392903877,38.82106905,39.91104151,Morning,Monday,78.17670282,39.32823566,178.0107381,8.223655112,1,Level 2,Long-Distance Traveler
User_1100,Nissan Leaf,75,Station_76,Houston,15/02/2024 19:00,15/02/2024 21:12,15.72955117,3.882674593,38.31515901,19.6337703,Morning,Friday,10.87427192,80.29223804,279.0313759,10.75337783,5,Level 2,Long-Distance Traveler
User_1101,Hyundai Kona,85,Station_148,Houston,15/02/2024 20:00,15/02/2024 22:40,34.07799973,2.364887015,12.59762021,19.57002063,Night,Monday,70.12447702,61.59652123,,5.369915824,1,Level 1,Commuter
User_1102,Tesla Model 3,100,Station_321,Los Angeles,15/02/2024 21:00,16/02/2024 0:45,26.05024408,2.034466026,27.145522,36.21603706,Afternoon,Monday,88.85463221,69.47174832,211.4946307,19.39469541,2,Level 1,Commuter
User_1103,Tesla Model 3,85,Station_213,Chicago,15/02/2024 22:00,15/02/2024 23:10,21.84790823,3.275716023,,11.767449,Night,Saturday,19.5455114,54.51263808,240.6560603,11.91366331,0,Level 2,Casual Driver
User_1104,Chevy Bolt,75,Station_433,Chicago,15/02/2024 23:00,16/02/2024 2:14,15.42551088,1.709375126,18.99992559,22.76810728,Night,Monday,27.09927324,55.42123371,218.1421992,0.009960833,1,DC Fast Charger,Long-Distance Traveler
User_1105,Chevy Bolt,85,Station_109,San Francisco,16/02/2024 0:00,16/02/2024 1:20,13.65069804,1.460215852,33.30409087,38.31431024,Night,Tuesday,44.38857832,86.60840854,,28.9191399,5,Level 1,Long-Distance Traveler
User_1106,Hyundai Kona,75,Station_129,New York,16/02/2024 1:00,16/02/2024 1:44,24.77565939,0.878088618,,7.640747742,Night,Sunday,41.89994474,52.62172855,171.1064686,0.951129923,6.664510336,DC Fast Charger,Long-Distance Traveler
User_1107,Tesla Model 3,75,Station_10,Chicago,16/02/2024 2:00,16/02/2024 2:37,67.45812734,0.873292744,17.88555932,29.51862405,Morning,Friday,58.36277009,83.42106852,93.34872262,24.41574986,4,DC Fast Charger,Commuter
User_1108,Hyundai Kona,62,Station_47,Los Angeles,16/02/2024 3:00,16/02/2024 4:07,12.04324736,1.028622474,,22.74283976,Afternoon,Wednesday,22.71061363,62.27593336,284.1948591,12.58851787,5,DC Fast Charger,Long-Distance Traveler
User_1109,Chevy Bolt,85,Station_379,Chicago,16/02/2024 4:00,16/02/2024 6:23,61.2314659,2.331310348,9.142503298,38.66270263,Afternoon,Thursday,53.2402884,85.77640672,13.79446113,38.9638634,7,Level 2,Casual Driver
User_1110,Chevy Bolt,50,Station_315,Houston,16/02/2024 5:00,16/02/2024 6:52,23.19329022,2.007710443,31.98319246,5.811559056,Night,Sunday,72.88118471,86.93554787,181.0498499,17.07536932,7,Level 1,Casual Driver
User_1111,Tesla Model 3,85,Station_96,New York,16/02/2024 6:00,16/02/2024 7:25,48.38617698,3.738364454,27.80523085,15.98658936,Afternoon,Saturday,19.32352623,81.92624465,112.0977392,17.94702949,7,DC Fast Charger,Commuter
User_1112,BMW i3,75,Station_446,San Francisco,16/02/2024 7:00,16/02/2024 10:24,29.68080627,3.721616925,45.67133508,21.06445774,Evening,Friday,79.22097833,54.36726876,265.9793028,34.18857418,3,Level 2,Commuter
User_1113,Nissan Leaf,85,Station_103,New York,16/02/2024 8:00,16/02/2024 10:12,25.08836904,3.447380177,4.959155493,21.52923874,Morning,Tuesday,36.83547252,58.6046337,,-9.600906083,5,Level 1,Casual Driver
User_1114,Chevy Bolt,75,Station_380,Houston,16/02/2024 9:00,16/02/2024 11:47,,2.220907251,47.65616728,19.80559334,Afternoon,Friday,25.18431669,80.23578041,200.8832181,20.77797923,6,Level 2,Commuter
User_1115,Chevy Bolt,100,Station_342,Houston,16/02/2024 10:00,16/02/2024 12:11,56.1150925,1.05741593,5.488039505,16.3478361,Morning,Wednesday,22.3498793,80.08848452,81.9684014,36.59253901,7,Level 1,Commuter
User_1116,BMW i3,50,Station_146,Houston,16/02/2024 11:00,16/02/2024 12:47,15.89873423,3.165199902,40.44452193,12.06768036,Evening,Saturday,46.21839949,60.72812099,211.552868,-5.068598814,7,Level 1,Long-Distance Traveler
User_1117,BMW i3,85,Station_368,Houston,16/02/2024 12:00,16/02/2024 15:26,41.15701391,3.263498398,46.12968887,13.44237938,Morning,Friday,31.46784538,77.45210904,125.7627772,29.4542124,5,Level 2,Casual Driver
User_1118,Hyundai Kona,50,Station_430,Los Angeles,16/02/2024 13:00,16/02/2024 16:18,41.90586399,1.894488091,24.47957145,26.72808826,Evening,Sunday,46.40094287,58.93316027,44.50589476,11.76834665,5,DC Fast Charger,Long-Distance Traveler
User_1119,Hyundai Kona,85,Station_416,San Francisco,16/02/2024 14:00,16/02/2024 15:52,8.33578916,2.432937134,41.75876322,8.212490084,Night,Tuesday,15.62532742,42.50515976,206.2702339,-7.327746525,4,Level 1,Casual Driver
User_1120,Nissan Leaf,62,Station_27,Houston,16/02/2024 15:00,16/02/2024 15:59,90.23550358,1.285990167,4.841450613,35.02884819,Afternoon,Saturday,70.55201083,50.51807735,102.7551583,36.3683292,1,Level 1,Long-Distance Traveler
User_1121,Nissan Leaf,62,Station_220,Houston,16/02/2024 16:00,16/02/2024 16:34,18.10247227,1.934688459,41.55273261,37.69680547,Night,Tuesday,33.30088316,99.70093459,51.23943381,1.102630909,3,DC Fast Charger,Casual Driver
User_1122,Tesla Model 3,50,Station_18,Chicago,16/02/2024 17:00,16/02/2024 19:28,59.19854015,3.404728095,10.55360588,7.034850999,Afternoon,Saturday,32.90161478,90.23527141,286.8165204,2.483073707,6,Level 1,Casual Driver
User_1123,Hyundai Kona,85,Station_167,San Francisco,16/02/2024 18:00,16/02/2024 21:48,,3.777691368,7.751265949,11.57425868,Night,Thursday,25.61224485,76.51291374,249.1285257,5.150822841,5,DC Fast Charger,Casual Driver
User_1124,Chevy Bolt,85,Station_433,New York,16/02/2024 19:00,16/02/2024 20:00,15.77476306,2.689745699,25.36486363,36.22553466,Evening,Wednesday,59.6109728,58.95963114,297.102322,23.96306613,7,Level 1,Commuter
